Wall time,Step,Value
1751788097.2819328,344064,-142.37582397460938
1751788100.54328,346112,-142.33148193359375
1751788104.1947339,348160,-141.91490173339844
1751788107.6833975,350208,-142.26162719726562
1751788111.0478551,352256,-142.25927734375
1751788114.6520047,354304,-141.0307159423828
1751788118.027807,356352,-140.53355407714844
1751788121.5171864,358400,-139.36285400390625
1751788125.4839535,360448,-139.24876403808594
1751788131.6701646,362496,-139.0376739501953
1751788136.701896,364544,-139.1577606201172
1751788140.2329423,366592,-139.20774841308594
1751788143.5848236,368640,-138.68890380859375
1751788147.2176766,370688,-138.07769775390625
1751788151.0232224,372736,-137.9701690673828
1751788154.8546314,374784,-137.57359313964844
1751788158.7028275,376832,-137.6353302001953
1751788163.7836404,378880,-137.0953369140625
1751788167.055524,380928,-137.78375244140625
1751788170.5134327,382976,-137.11927795410156
1751788173.834014,385024,-137.00894165039062
1751788177.4842396,387072,-135.66737365722656
1751788180.829865,389120,-136.00572204589844
1751788184.1694198,391168,-135.7053985595703
1751788187.5908275,393216,-134.6436004638672
1751788190.8066757,395264,-134.239013671875
1751788196.0476773,397312,-133.94577026367188
1751788199.4318087,399360,-133.4596710205078
1751788203.199346,401408,-132.81166076660156
1751788206.6603308,403456,-133.04312133789062
1751788210.8433692,405504,-133.31878662109375
1751788214.4554338,407552,-132.71475219726562
1751788217.9681637,409600,-132.6365203857422
1751788221.4173305,411648,-132.2371826171875
1751788224.9900525,413696,-132.4154815673828
1751788230.170035,415744,-132.51451110839844
1751788233.5747035,417792,-132.2557830810547
1751788236.9163306,419840,-132.22015380859375
1751788240.214914,421888,-132.14260864257812
1751788243.398482,423936,-131.92994689941406
1751788246.6355906,425984,-131.33480834960938
1751788249.6500409,428032,-130.33216857910156
1751788252.936079,430080,-130.6156463623047
1751788256.373149,432128,-130.23707580566406
1751788260.0758762,434176,-129.5674285888672
1751788265.0066476,436224,-129.38632202148438
1751788268.1115234,438272,-129.49603271484375
1751788271.383433,440320,-129.02142333984375
1751788274.4326518,442368,-128.8241729736328
1751788277.5416093,444416,-128.45932006835938
1751788280.7914333,446464,-127.86100769042969
1751788283.8336897,448512,-127.14227294921875
1751788287.3157969,450560,-126.67378997802734
1751788290.513531,452608,-126.04070281982422
1751788294.1009457,454656,-125.64600372314453
1751788299.474756,456704,-126.39557647705078
1751788302.7427678,458752,-126.7267074584961
1751788305.8793082,460800,-126.7889633178711
1751788308.9434342,462848,-126.53363800048828
1751788311.9532661,464896,-126.27074432373047
1751788315.0974817,466944,-125.41446685791016
1751788318.273033,468992,-125.79027557373047
1751788321.4532268,471040,-126.20092010498047
1751788324.5711737,473088,-125.79601287841797
1751788327.7301068,475136,-125.29585266113281
1751788332.6365113,477184,-125.5212631225586
1751788335.9064035,479232,-124.76456451416016
1751788339.3393872,481280,-123.91447448730469
1751788343.4801888,483328,-124.09307098388672
1751788347.929596,485376,-123.077880859375
1751788352.2778785,487424,-122.60529327392578
1751788355.881125,489472,-122.21743774414062
1751788359.231779,491520,-121.79454040527344
1751788362.9257596,493568,-121.7765884399414
1751788368.9635324,495616,-121.23377227783203
1751788372.665531,497664,-120.24227142333984
1751788376.3184838,499712,-120.70193481445312
1751788379.669478,501760,-120.42059326171875
1751788382.7401645,503808,-120.03644561767578
1751788385.7259092,505856,-119.17399597167969
1751788388.9400733,507904,-118.52003479003906
1751788392.5953932,509952,-117.74130249023438
1751788395.9536688,512000,-117.09207916259766
1751788401.3896143,514048,-116.43924713134766
1751788404.8288167,516096,-115.94110870361328
1751788408.2712657,518144,-115.48140716552734
1751788411.414069,520192,-115.00823211669922
1751788415.4009535,522240,-114.59394836425781
1751788419.1411374,524288,-114.34457397460938
1751788422.528756,526336,-114.07028198242188
1751788426.1170192,528384,-114.05164337158203
1751788429.5531907,530432,-113.783447265625
1751788435.4073439,532480,-113.6303482055664
1751788439.1671185,534528,-113.1092300415039
1751788442.6032767,536576,-112.66056823730469
1751788446.378623,538624,-111.79337310791016
1751788449.9039788,540672,-111.7463150024414
1751788453.9303362,542720,-111.2988510131836
1751788457.9919467,544768,-111.66934204101562
1751788461.4025433,546816,-111.66217041015625
1751788464.7234237,548864,-111.923095703125
1751788470.728296,550912,-111.72607421875
1751788474.9782965,552960,-111.4780502319336
1751788478.9332724,555008,-109.49063873291016
1751788482.972851,557056,-109.04810333251953
1751788487.3100874,559104,-109.03659057617188
1751788490.874504,561152,-108.78498840332031
1751788494.5170896,563200,-108.32734680175781
1751788498.926846,565248,-107.70564270019531
1751788504.64946,567296,-107.09071350097656
1751788508.1800723,569344,-107.03311157226562
1751788512.0916557,571392,-106.88282775878906
1751788516.0050645,573440,-107.02161407470703
1751788519.2582364,575488,-107.82270812988281
1751788522.7474,577536,-107.48075103759766
1751788526.2849662,579584,-107.72209167480469
1751788529.9382513,581632,-108.07157897949219
1751788533.5625362,583680,-108.32200622558594
1751788539.7023478,585728,-109.23331451416016
1751788543.7163577,587776,-109.43553924560547
1751788547.7111592,589824,-110.18843841552734
1751788551.2892685,591872,-110.60734558105469
1751788554.6041799,593920,-110.52456665039062
1751788558.1199644,595968,-111.49870300292969
1751788561.2890012,598016,-113.11800384521484
1751788564.6241398,600064,-112.69168090820312
1751788568.032477,602112,-113.007568359375
1751788573.449908,604160,-113.745361328125
1751788577.1337993,606208,-114.3478012084961
1751788580.493415,608256,-114.84193420410156
1751788584.137517,610304,-114.96253204345703
1751788587.491286,612352,-115.17587280273438
1751788590.8813796,614400,-114.9144515991211
