Wall time,Step,Value
1751436248.6814423,4000,1000.0
1751436347.9186332,8000,1000.0
1751436448.9886675,12000,1000.0
1751436580.3395104,16000,1000.0
1751436678.351126,20000,1000.0
1751436764.7838671,24000,1000.0
1751436850.2873394,28000,1000.0
1751436940.0115464,32000,1000.0
1751437025.7304647,36000,1000.0
1751437115.6649876,40000,1000.0
1751437202.6243064,44000,1000.0
1751437291.9080777,48000,1000.0
1751437379.0488007,52000,1000.0
1751437508.1146495,56000,1000.0
1751437597.321242,60000,1000.0
1751437692.27022,64000,1000.0
1751437787.8826675,68000,1000.0
1751437885.8942645,72000,1000.0
1751437992.2088094,76000,1000.0
1751438112.1480863,80000,1000.0
1751438205.7347157,84000,1000.0
1751438304.6597066,88000,1000.0
1751438403.5876746,92000,1000.0
1751438505.735001,96000,1000.0
1751438611.79021,100000,1000.0
1751438721.7441494,104000,1000.0
1751438824.834219,108000,1000.0
1751438921.8145368,112000,1000.0
1751439027.0926907,116000,1000.0
1751439138.9642887,120000,1000.0
1751439242.7314558,124000,1000.0
1751439343.7991583,128000,1000.0
1751439445.4160528,132000,1000.0
1751439544.772848,136000,1000.0
1751439643.0582771,140000,1000.0
1751439748.0837157,144000,1000.0
1751439852.7370932,148000,1000.0
1751439957.9032042,152000,1000.0
1751440060.39595,156000,1000.0
1751440158.5907223,160000,1000.0
1751440262.3063421,164000,1000.0
1751440363.5334282,168000,1000.0
1751440464.8114784,172000,1000.0
1751440564.648311,176000,1000.0
1751440660.660766,180000,1000.0
1751440760.6245923,184000,1000.0
1751440861.6697683,188000,1000.0
1751440958.75872,192000,1000.0
1751441070.099994,196000,1000.0
1751441172.1567242,200000,1000.0
1751441259.3194406,204000,1000.0
1751441362.5122197,208000,1000.0
1751441465.8309824,212000,1000.0
1751441579.820822,216000,1000.0
1751441682.4094636,220000,1000.0
1751441788.2600853,224000,1000.0
1751441899.184951,228000,1000.0
1751442007.0616622,232000,1000.0
1751442111.404836,236000,1000.0
1751442214.735988,240000,1000.0
1751442324.166204,244000,1000.0
1751442429.6702201,248000,1000.0
1751442531.5154674,252000,1000.0
1751442630.3456821,256000,1000.0
1751442728.1458473,260000,1000.0
1751442827.4406216,264000,1000.0
1751442933.9203017,268000,1000.0
1751443023.6195953,272000,1000.0
1751443116.0538878,276000,1000.0
1751443211.7293308,280000,1000.0
1751443302.9765878,284000,1000.0
1751443400.5361059,288000,1000.0
1751443493.6872268,292000,1000.0
1751443589.38317,296000,1000.0
1751443683.0807106,300000,1000.0
1751443785.4674878,304000,1000.0
1751443892.6853878,308000,1000.0
1751443987.2677093,312000,1000.0
1751444091.9490888,316000,1000.0
1751444194.5332253,320000,1000.0
1751444295.6958857,324000,1000.0
1751444404.9325407,328000,1000.0
1751444514.7479146,332000,1000.0
1751444620.6439385,336000,1000.0
1751444722.9532027,340000,1000.0
1751444825.387625,344000,1000.0
1751444927.2136753,348000,1000.0
1751445026.6190042,352000,1000.0
1751445129.7626605,356000,1000.0
1751445233.2224443,360000,1000.0
1751445335.140218,364000,1000.0
1751445437.1145818,368000,1000.0
1751445533.1263194,372000,1000.0
1751445623.7119982,376000,1000.0
1751445720.4078429,380000,1000.0
1751445812.8887618,384000,1000.0
1751445908.0240293,388000,1000.0
1751446002.8945735,392000,1000.0
1751446108.1630216,396000,1000.0
1751446209.3556175,400000,1000.0
1751446319.919627,404000,1000.0
1751446415.3968105,408000,1000.0
1751446503.5702085,412000,1000.0
1751446597.5657978,416000,1000.0
1751446689.8701696,420000,1000.0
