Wall time,Step,Value
1751784019.5514085,2048,1000.0
1751784022.5000386,4096,1000.0
1751784026.163974,6144,1000.0
1751784030.4683778,8192,1000.0
1751784033.8577917,10240,1000.0
1751784037.507036,12288,1000.0
1751784041.8194444,14336,1000.0
1751784046.0191271,16384,1000.0
1751784049.8917017,18432,1000.0
1751784054.293067,20480,1000.0
1751784059.020644,22528,1000.0
1751784063.3814526,24576,1000.0
1751784068.0784214,26624,1000.0
1751784073.2846875,28672,1000.0
1751784076.8117068,30720,1000.0
1751784080.0933857,32768,1000.0
1751784083.6665957,34816,1000.0
1751784087.5643718,36864,1000.0
1751784091.5310223,38912,1000.0
1751784095.7908735,40960,1000.0
1751784099.541326,43008,1000.0
1751784104.7787719,45056,1000.0
1751784108.470609,47104,1000.0
1751784113.1547287,49152,1000.0
1751784116.6603165,51200,1000.0
1751784119.8908439,53248,1000.0
1751784122.8494992,55296,1000.0
1751784126.3937178,57344,1000.0
1751784129.9428158,59392,1000.0
1751784133.9784093,61440,1000.0
1751784139.207798,63488,1000.0
1751784145.6637042,65536,1000.0
1751784149.810331,67584,1000.0
1751784154.1216426,69632,1000.0
1751784158.123358,71680,1000.0
1751784161.859271,73728,1000.0
1751784165.8794024,75776,1000.0
1751784171.7289808,77824,1000.0
1751784177.280519,79872,1000.0
1751784181.5841048,81920,1000.0
1751784186.363707,83968,1000.0
1751784191.9497347,86016,1000.0
1751784196.714243,88064,1000.0
1751784200.2712672,90112,1000.0
1751784203.746413,92160,1000.0
1751784209.120277,94208,1000.0
1751784214.731275,96256,1000.0
1751784219.538121,98304,1000.0
1751784223.675418,100352,1000.0
1751784227.7217155,102400,1000.0
1751784232.366668,104448,1000.0
1751784237.2768328,106496,1000.0
1751784243.8394525,108544,1000.0
1751784248.278541,110592,1000.0
1751784252.9490097,112640,1000.0
1751784257.886016,114688,1000.0
1751784262.340995,116736,1000.0
1751784266.4599967,118784,1000.0
1751784270.8994193,120832,1000.0
1751784277.1029115,122880,1000.0
1751784281.5306687,124928,1000.0
1751784285.53809,126976,1000.0
1751784289.630459,129024,1000.0
1751784293.492617,131072,1000.0
1751784297.9027126,133120,1000.0
1751784302.2131877,135168,1000.0
1751784308.486437,137216,1000.0
1751784312.8183527,139264,1000.0
1751784317.045932,141312,1000.0
1751784321.4241524,143360,1000.0
1751784325.566751,145408,1000.0
1751784329.809146,147456,1000.0
1751784334.0235345,149504,1000.0
1751784338.267275,151552,1000.0
1751784344.0093286,153600,1000.0
1751784348.3907452,155648,1000.0
1751784353.0426383,157696,1000.0
1751784357.3620334,159744,1000.0
1751784361.6467934,161792,1000.0
1751784365.6835637,163840,1000.0
1751784369.8289995,165888,1000.0
1751784373.8687315,167936,1000.0
1751784377.866891,169984,1000.0
1751784382.104533,172032,1000.0
1751784386.1762278,174080,1000.0
1751784392.1922116,176128,1000.0
1751784396.3744729,178176,1000.0
1751784400.4140205,180224,1000.0
1751784404.2503843,182272,1000.0
1751784408.3245375,184320,1000.0
1751784412.383867,186368,1000.0
1751784416.2824924,188416,1000.0
1751784420.289286,190464,1000.0
1751784426.07483,192512,1000.0
1751784430.137104,194560,1000.0
1751784434.3945394,196608,1000.0
1751784438.4900405,198656,1000.0
1751784442.4731321,200704,1000.0
1751784446.5466082,202752,1000.0
1751784450.7812238,204800,1000.0
1751784455.335831,206848,1000.0
1751784459.5621595,208896,1000.0
1751784464.7664196,210944,1000.0
1751784469.4683611,212992,1000.0
1751784473.6339242,215040,1000.0
1751784477.8307223,217088,1000.0
1751784482.1171653,219136,1000.0
1751784486.323258,221184,1000.0
1751784490.9069228,223232,1000.0
1751784498.017161,225280,1000.0
1751784502.7872574,227328,1000.0
1751784507.366113,229376,1000.0
1751784511.6945186,231424,1000.0
1751784516.1090899,233472,1000.0
1751784520.540425,235520,1000.0
1751784524.7870367,237568,1000.0
1751784529.0037866,239616,1000.0
1751784532.9278402,241664,1000.0
1751784536.8996925,243712,1000.0
1751784541.026659,245760,1000.0
1751784546.2255042,247808,1000.0
1751784550.7894592,249856,1000.0
1751784555.3882625,251904,1000.0
1751784559.490845,253952,1000.0
1751784563.548029,256000,1000.0
1751784567.823805,258048,1000.0
1751784572.2455423,260096,1000.0
1751784578.163493,262144,1000.0
1751784582.5495212,264192,1000.0
1751784586.959243,266240,1000.0
1751784591.3379924,268288,1000.0
1751784595.591854,270336,1000.0
1751784600.2522538,272384,1000.0
1751784605.6333668,274432,1000.0
1751784612.5838292,276480,1000.0
1751784617.5328798,278528,1000.0
1751784621.6661577,280576,1000.0
1751784625.9238086,282624,1000.0
1751784630.2614794,284672,1000.0
1751784634.6858017,286720,1000.0
1751784638.9400544,288768,1000.0
1751784643.206783,290816,1000.0
1751784648.807297,292864,1000.0
1751784652.8989356,294912,1000.0
1751784657.0925455,296960,1000.0
1751784661.2081635,299008,1000.0
1751784665.5216472,301056,1000.0
1751784669.8290956,303104,1000.0
1751784674.1956162,305152,1000.0
1751784679.9087806,307200,1000.0
1751784684.0026948,309248,1000.0
1751784688.649399,311296,1000.0
1751784693.197694,313344,1000.0
1751784697.659967,315392,1000.0
1751784701.8572667,317440,1000.0
1751784706.3693514,319488,1000.0
1751784710.6841981,321536,1000.0
1751784715.0300455,323584,1000.0
1751784719.4634624,325632,1000.0
1751784723.7426777,327680,1000.0
1751784730.1257463,329728,1000.0
1751784734.8905406,331776,1000.0
1751784739.2444067,333824,1000.0
1751784743.5223744,335872,1000.0
1751784747.5901945,337920,1000.0
1751784751.3925734,339968,1000.0
1751784755.4853313,342016,1000.0
1751784759.1467106,344064,1000.0
1751784764.6757252,346112,1000.0
1751784768.1469884,348160,1000.0
1751784771.9243298,350208,1000.0
1751784776.6765535,352256,1000.0
1751784781.8752208,354304,1000.0
1751784786.7940483,356352,1000.0
1751784793.2889385,358400,1000.0
1751784799.0044994,360448,1000.0
1751784803.1935859,362496,1000.0
1751784807.4974453,364544,1000.0
1751784812.1667564,366592,1000.0
1751784816.6253843,368640,1000.0
1751784820.9293602,370688,1000.0
1751784825.029495,372736,1000.0
1751784830.598152,374784,1000.0
1751784834.7145984,376832,1000.0
1751784838.8503692,378880,1000.0
1751784843.0310585,380928,1000.0
1751784847.1749463,382976,1000.0
1751784850.951546,385024,1000.0
1751784854.7808971,387072,1000.0
1751784858.7978315,389120,1000.0
1751784864.182574,391168,1000.0
1751784867.7497468,393216,1000.0
1751784871.7048874,395264,1000.0
1751784876.0115945,397312,1000.0
1751784880.3549647,399360,1000.0
1751784884.5991511,401408,1000.0
1751784888.9201531,403456,1000.0
1751784893.1715508,405504,1000.0
1751784898.785338,407552,1000.0
1751784902.7487173,409600,1000.0
1751784906.947556,411648,1000.0
1751784910.9816585,413696,1000.0
1751784915.3152258,415744,1000.0
1751784919.4749796,417792,1000.0
1751784923.7093852,419840,1000.0
1751784927.8581977,421888,1000.0
1751784933.7294953,423936,1000.0
1751784937.7803705,425984,1000.0
1751784942.5022364,428032,1000.0
1751784947.9824538,430080,1000.0
1751784952.77389,432128,1000.0
1751784957.3098829,434176,1000.0
1751784961.580613,436224,1000.0
1751784967.205423,438272,1000.0
1751784971.3477576,440320,1000.0
1751784975.6074278,442368,1000.0
1751784979.9527235,444416,1000.0
1751784984.0125153,446464,1000.0
1751784988.3526695,448512,1000.0
1751784992.421417,450560,1000.0
1751784998.2797503,452608,1000.0
1751785002.1892364,454656,1000.0
1751785006.57357,456704,1000.0
1751785010.5309782,458752,1000.0
1751785014.8631723,460800,1000.0
1751785018.9630773,462848,1000.0
1751785023.1555772,464896,1000.0
1751785027.1977932,466944,1000.0
1751785032.8373096,468992,1000.0
1751785037.0056112,471040,1000.0
1751785041.3332627,473088,1000.0
1751785045.3641548,475136,1000.0
1751785049.542764,477184,1000.0
1751785053.600555,479232,1000.0
1751785058.1072783,481280,1000.0
1751785062.7046454,483328,1000.0
1751785068.4087496,485376,1000.0
1751785072.702688,487424,1000.0
1751785076.7966132,489472,1000.0
1751785080.9687986,491520,1000.0
1751785085.1915836,493568,1000.0
1751785089.591487,495616,1000.0
1751785093.6183655,497664,1000.0
1751785099.7839048,499712,1000.0
1751785104.0657058,501760,1000.0
1751785108.257528,503808,1000.0
