Wall time,Step,Value
1751763359.137404,556000,1000.0
1751763421.9254653,560000,1000.0
1751763485.0397336,564000,1000.0
1751763547.663982,568000,1000.0
1751763610.2189713,572000,1000.0
1751763672.7238076,576000,1000.0
1751763735.3662097,580000,1000.0
1751763797.7140822,584000,1000.0
1751763860.3959823,588000,1000.0
1751763922.8977072,592000,1000.0
1751763985.509802,596000,1000.0
1751764048.419528,600000,1000.0
1751764110.8298619,604000,1000.0
1751764173.090822,608000,1000.0
1751764235.651075,612000,1000.0
1751764298.667784,616000,1000.0
1751764361.5099704,620000,1000.0
1751764424.3619306,624000,1000.0
1751764486.701623,628000,1000.0
1751764549.0638866,632000,1000.0
1751764611.7548645,636000,1000.0
1751764674.2482357,640000,1000.0
1751764737.1484618,644000,1000.0
1751764799.7185333,648000,1000.0
1751764862.047185,652000,1000.0
1751764925.1592717,656000,1000.0
1751764987.7089424,660000,1000.0
1751765050.1587434,664000,1000.0
1751765112.8112984,668000,1000.0
1751765175.5416057,672000,1000.0
1751765238.200035,676000,1000.0
1751765300.5264716,680000,1000.0
1751765363.3698316,684000,1000.0
1751765427.2677171,688000,1000.0
1751765490.9941216,692000,1000.0
1751765554.9080994,696000,1000.0
1751765618.0088954,700000,1000.0
1751765681.5642715,704000,1000.0
1751765744.5939872,708000,1000.0
1751765807.3491452,712000,1000.0
1751765869.8018916,716000,1000.0
1751765932.3806932,720000,1000.0
1751765995.3635418,724000,1000.0
1751766057.8816085,728000,1000.0
1751766120.6930566,732000,1000.0
1751766182.439526,736000,1000.0
1751766245.0566986,740000,1000.0
1751766307.5380177,744000,1000.0
1751766370.1108034,748000,1000.0
1751766432.5874932,752000,1000.0
1751766495.0683684,756000,1000.0
1751766557.782468,760000,1000.0
1751766621.4515011,764000,1000.0
1751766684.072731,768000,1000.0
1751766746.762686,772000,1000.0
1751766809.720485,776000,1000.0
1751766872.114379,780000,1000.0
1751766935.1757033,784000,1000.0
1751766998.3029294,788000,1000.0
1751767061.41681,792000,1000.0
1751767124.3991828,796000,1000.0
1751767187.0955963,800000,1000.0
1751767250.212777,804000,1000.0
1751767312.829777,808000,1000.0
1751767375.796361,812000,1000.0
1751767438.6187308,816000,1000.0
1751767501.7569244,820000,1000.0
1751767564.4247084,824000,1000.0
1751767627.352968,828000,1000.0
1751767689.3360312,832000,1000.0
1751767751.5587394,836000,1000.0
1751767814.1293921,840000,1000.0
1751767876.7949936,844000,1000.0
