Wall time,Step,Value
1751787479.73711,2048,1000.0
1751787482.9251335,4096,1000.0
1751787485.8073869,6144,1000.0
1751787488.750286,8192,1000.0
1751787491.655321,10240,1000.0
1751787494.539439,12288,1000.0
1751787497.6120746,14336,1000.0
1751787500.6625679,16384,1000.0
1751787505.2223597,18432,1000.0
1751787508.3667839,20480,1000.0
1751787511.6997862,22528,1000.0
1751787514.7531183,24576,1000.0
1751787517.5729141,26624,1000.0
1751787520.37996,28672,1000.0
1751787523.41468,30720,1000.0
1751787526.2832553,32768,1000.0
1751787529.1491773,34816,1000.0
1751787532.168777,36864,1000.0
1751787535.1171849,38912,1000.0
1751787539.5925372,40960,1000.0
1751787542.506097,43008,1000.0
1751787545.2789185,45056,1000.0
1751787548.3225467,47104,1000.0
1751787551.3814418,49152,1000.0
1751787554.6640484,51200,1000.0
1751787557.9996676,53248,1000.0
1751787561.1114693,55296,1000.0
1751787564.5646267,57344,1000.0
1751787567.708122,59392,1000.0
1751787572.5498044,61440,1000.0
1751787575.6926053,63488,1000.0
1751787578.6581357,65536,1000.0
1751787581.9816897,67584,1000.0
1751787585.3392994,69632,1000.0
1751787588.4016917,71680,1000.0
1751787591.8970358,73728,1000.0
1751787595.1785145,75776,1000.0
1751787598.5891316,77824,1000.0
1751787601.9875739,79872,1000.0
1751787608.0074294,81920,1000.0
1751787612.612953,83968,1000.0
1751787617.1124847,86016,1000.0
1751787621.4735184,88064,1000.0
1751787625.2235248,90112,1000.0
1751787628.992469,92160,1000.0
1751787632.6708577,94208,1000.0
1751787635.9874392,96256,1000.0
1751787641.5149062,98304,1000.0
1751787645.1465118,100352,1000.0
1751787648.569194,102400,1000.0
1751787652.1196048,104448,1000.0
1751787655.6950667,106496,1000.0
1751787659.1413455,108544,1000.0
1751787663.0439854,110592,1000.0
1751787666.5682204,112640,1000.0
1751787669.798591,114688,1000.0
1751787674.78726,116736,1000.0
1751787678.0561874,118784,1000.0
1751787681.3231423,120832,1000.0
1751787684.9455729,122880,1000.0
1751787688.602335,124928,1000.0
1751787692.118274,126976,1000.0
1751787695.386922,129024,1000.0
1751787700.0622113,131072,1000.0
1751787704.5728028,133120,1000.0
1751787710.0489004,135168,1000.0
1751787713.4281292,137216,1000.0
1751787717.0953844,139264,1000.0
1751787720.7505212,141312,1000.0
1751787724.488534,143360,1000.0
1751787727.864403,145408,1000.0
1751787731.3061152,147456,1000.0
1751787734.8966584,149504,1000.0
1751787738.2052448,151552,1000.0
1751787743.5039127,153600,1000.0
1751787746.9524229,155648,1000.0
1751787750.8006835,157696,1000.0
1751787754.1322002,159744,1000.0
1751787758.0623353,161792,1000.0
1751787762.7795713,163840,1000.0
1751787766.6090188,165888,1000.0
1751787769.8274975,167936,1000.0
1751787774.8113623,169984,1000.0
1751787778.43067,172032,1000.0
1751787781.7123594,174080,1000.0
1751787785.1293657,176128,1000.0
1751787788.5245697,178176,1000.0
1751787792.2512007,180224,1000.0
1751787795.785902,182272,1000.0
1751787799.8504832,184320,1000.0
1751787804.817465,186368,1000.0
1751787810.2081938,188416,1000.0
1751787813.8307455,190464,1000.0
1751787817.4679182,192512,1000.0
1751787820.876007,194560,1000.0
1751787824.3078828,196608,1000.0
1751787827.74453,198656,1000.0
1751787831.090716,200704,1000.0
1751787834.4445634,202752,1000.0
1751787837.7589035,204800,1000.0
1751787842.8258576,206848,1000.0
1751787846.1189039,208896,1000.0
1751787849.7633321,210944,1000.0
1751787853.2019248,212992,1000.0
1751787856.8263004,215040,1000.0
1751787861.5493937,217088,1000.0
1751787865.6559489,219136,1000.0
1751787869.1900709,221184,1000.0
1751787872.6788213,223232,1000.0
1751787876.2631786,225280,1000.0
1751787879.638697,227328,1000.0
1751787883.6382935,229376,1000.0
1751787887.3706958,231424,1000.0
1751787893.0793169,233472,1000.0
1751787896.3179312,235520,1000.0
1751787899.469959,237568,1000.0
1751787902.7576773,239616,1000.0
1751787905.9566545,241664,1000.0
1751787909.5797024,243712,1000.0
1751787912.971919,245760,1000.0
1751787916.6770325,247808,1000.0
1751787920.0743947,249856,1000.0
1751787925.2559285,251904,1000.0
1751787928.8384178,253952,1000.0
1751787932.0772183,256000,1000.0
1751787935.505264,258048,1000.0
1751787938.7649586,260096,1000.0
1751787942.1104794,262144,1000.0
1751787945.588738,264192,1000.0
1751787948.6826808,266240,1000.0
1751787952.079495,268288,1000.0
1751787955.5104847,270336,1000.0
1751787960.5441434,272384,1000.0
1751787963.84207,274432,1000.0
1751787967.3547719,276480,1000.0
1751787970.8885922,278528,1000.0
1751787974.2265084,280576,1000.0
1751787977.6167169,282624,1000.0
1751787981.0303216,284672,1000.0
1751787984.477189,286720,1000.0
1751787989.0933259,288768,1000.0
1751787994.9155393,290816,1000.0
1751787998.541084,292864,1000.0
1751788002.5005097,294912,1000.0
1751788006.3980055,296960,1000.0
1751788010.3491316,299008,1000.0
1751788014.36643,301056,1000.0
1751788018.2409985,303104,1000.0
1751788022.0241919,305152,1000.0
1751788026.9442341,307200,1000.0
1751788030.7078578,309248,1000.0
1751788034.6323278,311296,1000.0
1751788038.3377779,313344,1000.0
1751788042.581314,315392,1000.0
1751788046.0889056,317440,1000.0
1751788049.430329,319488,1000.0
1751788052.9660985,321536,1000.0
1751788056.6065469,323584,1000.0
1751788062.4411533,325632,1000.0
1751788066.0390337,327680,1000.0
1751788070.393895,329728,1000.0
1751788074.0150046,331776,1000.0
1751788077.5326977,333824,1000.0
1751788081.3934894,335872,1000.0
1751788085.1816905,337920,1000.0
1751788088.513556,339968,1000.0
1751788091.874111,342016,1000.0
1751788097.2818122,344064,1000.0
1751788100.543214,346112,1000.0
1751788104.1946704,348160,1000.0
1751788107.6832895,350208,1000.0
1751788111.0477295,352256,1000.0
1751788114.6519368,354304,1000.0
1751788118.0276792,356352,1000.0
1751788121.5171196,358400,1000.0
1751788125.4838781,360448,1000.0
1751788131.6700904,362496,1000.0
1751788136.7017524,364544,1000.0
1751788140.2328413,366592,1000.0
1751788143.5847042,368640,1000.0
1751788147.2175903,370688,1000.0
1751788151.023151,372736,1000.0
1751788154.854544,374784,1000.0
1751788158.7027109,376832,1000.0
1751788163.7835433,378880,1000.0
1751788167.0554268,380928,1000.0
1751788170.5133555,382976,1000.0
1751788173.8338943,385024,1000.0
1751788177.4840899,387072,1000.0
1751788180.8297539,389120,1000.0
1751788184.169353,391168,1000.0
1751788187.5907478,393216,1000.0
1751788190.8065608,395264,1000.0
1751788196.0475826,397312,1000.0
1751788199.4316885,399360,1000.0
1751788203.1992779,401408,1000.0
1751788206.6602223,403456,1000.0
1751788210.8432674,405504,1000.0
1751788214.455329,407552,1000.0
1751788217.968095,409600,1000.0
1751788221.4172087,411648,1000.0
1751788224.989972,413696,1000.0
1751788230.1699016,415744,1000.0
1751788233.5745716,417792,1000.0
1751788236.9162254,419840,1000.0
1751788240.2147956,421888,1000.0
1751788243.3984144,423936,1000.0
1751788246.6355329,425984,1000.0
1751788249.6498876,428032,1000.0
1751788252.9359636,430080,1000.0
1751788256.373043,432128,1000.0
1751788260.0758033,434176,1000.0
1751788265.0065482,436224,1000.0
1751788268.111431,438272,1000.0
1751788271.3833106,440320,1000.0
1751788274.4325268,442368,1000.0
1751788277.5414863,444416,1000.0
1751788280.791299,446464,1000.0
1751788283.833564,448512,1000.0
1751788287.315677,450560,1000.0
1751788290.5134149,452608,1000.0
1751788294.1008708,454656,1000.0
1751788299.4746273,456704,1000.0
1751788302.7426293,458752,1000.0
1751788305.8791838,460800,1000.0
1751788308.9433384,462848,1000.0
1751788311.9531646,464896,1000.0
1751788315.0973659,466944,1000.0
1751788318.2729669,468992,1000.0
1751788321.4531107,471040,1000.0
1751788324.5711057,473088,1000.0
1751788327.7299862,475136,1000.0
1751788332.636389,477184,1000.0
1751788335.9062967,479232,1000.0
1751788339.3392684,481280,1000.0
1751788343.4801214,483328,1000.0
1751788347.9294949,485376,1000.0
1751788352.2778053,487424,1000.0
1751788355.8810544,489472,1000.0
1751788359.23171,491520,1000.0
1751788362.9256918,493568,1000.0
1751788368.9634538,495616,1000.0
1751788372.66542,497664,1000.0
1751788376.3184133,499712,1000.0
1751788379.6693523,501760,1000.0
1751788382.7400334,503808,1000.0
1751788385.7258358,505856,1000.0
1751788388.9399896,507904,1000.0
1751788392.5952742,509952,1000.0
1751788395.9535506,512000,1000.0
1751788401.3895268,514048,1000.0
1751788404.8287501,516096,1000.0
1751788408.2712038,518144,1000.0
1751788411.4139545,520192,1000.0
1751788415.4008703,522240,1000.0
1751788419.1410744,524288,1000.0
1751788422.5286856,526336,1000.0
1751788426.116908,528384,1000.0
1751788429.5531108,530432,1000.0
