Wall time,Step,Value
1751656387.780552,336000,-103.54664611816406
1751656469.2709625,340000,-102.07018280029297
1751656550.758323,344000,-99.1466064453125
1751656635.1450064,348000,-98.69512939453125
1751656717.5253854,352000,-96.51683044433594
1751656798.849341,356000,-93.90420532226562
1751656883.346805,360000,-92.7223892211914
1751656964.2562659,363973,-89.80135345458984
1751657045.637842,367973,-88.48866271972656
1751657129.9220028,371973,-87.38301849365234
1751657211.4201863,375973,-84.57550048828125
1751657292.641322,379973,-82.305908203125
1751657377.2041235,383973,-81.13395690917969
1751657459.0790706,387973,-80.8863296508789
1751657542.6046102,391973,-80.86231994628906
1751657627.6072915,395973,-80.64682006835938
1751657709.4118235,399973,-79.28792572021484
1751657785.5841024,403697,-77.55034637451172
1751657860.468817,407350,-73.8576889038086
1751657943.3791063,411228,-69.01319885253906
1751658011.6814039,414531,-64.0410385131836
1751658092.9183376,418531,-63.46977615356445
1751658174.123604,422531,-64.7472915649414
1751658258.5894601,426531,-64.35257720947266
1751658340.0988638,430515,-61.49113082885742
1751658418.5867066,434344,-58.544029235839844
1751658502.2153397,438242,-57.36906433105469
1751658559.462377,441105,-51.68508529663086
1751658641.6000874,444953,-50.27702331542969
1751658713.0097587,448406,-47.348777770996094
1751658794.4440491,452406,-48.659942626953125
1751658873.4928668,456277,-46.46221160888672
1751658950.9632452,460076,-46.82019805908203
1751659035.174342,464076,-46.04774856567383
1751659116.8219237,468076,-44.0586051940918
1751659198.9208307,472076,-46.67547607421875
1751659283.5621166,476076,-48.58604049682617
1751659350.5516305,479285,-42.4615592956543
1751659417.4516249,482483,-37.96590042114258
1751659489.4022088,485956,-33.46628189086914
1751659556.7275138,489185,-27.082094192504883
1751659624.9717805,492477,-23.524715423583984
1751659700.4848907,496124,-21.271974563598633
1751659783.5913582,500124,-29.829395294189453
1751659856.1992702,503656,-29.296682357788086
1751659916.5373852,506528,-30.27884292602539
1751659996.4801888,510437,-27.13522720336914
1751660061.564521,513554,-21.145294189453125
1751660129.9689815,516860,-15.31714153289795
1751660193.0254202,519874,-10.801973342895508
1751660265.7856534,523403,-12.798270225524902
1751660346.4014318,527231,-12.07976245880127
1751660409.1996775,530308,-10.940044403076172
1751660458.7833867,532751,-4.313532829284668
1751660518.8672438,535617,-1.3365212678909302
1751660580.16952,538550,6.647940635681152
1751660653.486888,542125,8.700940132141113
1751660725.4294431,545621,10.888327598571777
1751660804.4283333,549488,13.057476997375488
1751660866.5375922,552469,18.088003158569336
1751660935.0155523,555775,23.92259407043457
1751660999.0015109,558841,32.75741958618164
1751661072.9191694,562440,27.61334991455078
1751661137.7601604,565462,28.725595474243164
1751661208.6266322,568868,30.080646514892578
1751661260.2450783,571437,31.97134780883789
1751661322.033752,574400,34.780635833740234
1751661384.5502448,577397,38.333255767822266
1751661454.7136312,580804,47.720829010009766
1751661523.9677436,584111,50.440101623535156
1751661594.9732163,587550,51.13541030883789
1751661651.0343778,590362,54.212833404541016
1751661708.1950142,593081,57.32281494140625
1751661761.950661,595763,58.812171936035156
1751661842.7930646,599569,54.03466033935547
1751661901.3491302,602512,61.02337646484375
1751661957.7383742,605162,64.700439453125
1751662009.7205467,607761,65.40853118896484
1751662060.815258,610128,65.38573455810547
1751662116.450351,612897,65.0010986328125
1751662170.0694556,615425,65.70799255371094
1751662222.637131,618008,69.66486358642578
1751662283.5118415,620841,73.68727111816406
1751662336.9027312,623242,79.08068084716797
1751662392.3673024,626004,79.81295776367188
1751662450.5515478,628771,81.16351318359375
1751662499.8903031,631227,81.91366577148438
1751662569.101977,634593,82.77486419677734
1751662633.5042691,637698,80.1533203125
1751662698.8048062,640841,81.95752716064453
1751662761.8772762,643856,79.6623306274414
1751662820.8035066,646832,76.86160278320312
1751662877.6719863,649541,77.58705139160156
1751662927.31144,652016,81.6014175415039
1751662985.3885882,654782,81.21834564208984
1751663060.0196066,658400,80.64244079589844
1751663118.7447839,661166,81.17778015136719
1751663189.0571432,664571,77.61079406738281
1751663234.1183429,666800,78.26498413085938
1751663287.828431,669324,84.23188018798828
1751663338.5461056,671770,84.8589096069336
1751663390.9444525,674227,86.79319763183594
1751663437.2883,676533,87.04769134521484
1751663499.527985,679520,84.20992279052734
1751663557.9167843,682471,86.06407928466797
1751663622.5637279,685588,82.90837860107422
1751663684.4728208,688540,81.44355773925781
1751663730.1153815,690792,82.21382141113281
1751663786.7642035,693482,81.94327545166016
1751663846.1028452,696308,83.86392974853516
1751663907.7686234,699391,85.21387481689453
1751663962.7724504,701984,83.49166107177734
1751664014.9060462,704587,86.97409057617188
1751664065.0649483,706925,91.97306823730469
1751664116.3837206,709489,92.61881256103516
1751664173.0952985,712173,93.34583282470703
1751664215.9883313,714275,97.24195098876953
1751664282.8768451,717511,92.95127868652344
1751664327.3744001,719715,93.31744384765625
1751664374.9628403,721920,96.80618286132812
1751664428.3117797,724594,99.73026275634766
1751664485.3016763,727294,100.766845703125
1751664542.3455808,730151,103.98716735839844
1751664590.6660717,732396,103.91377258300781
1751664644.5347552,735099,101.17106628417969
1751664694.2404976,737416,101.45308685302734
1751664739.8059423,739605,101.8546371459961
1751664795.8773715,742212,101.63729858398438
1751664851.322838,744984,104.05811309814453
1751664895.9740093,747200,104.87169647216797
1751664944.8555572,749455,108.36451721191406
1751665003.1382082,752387,106.97190856933594
1751665070.0157242,755633,104.636474609375
1751665123.9894776,758154,104.8646469116211
1751665176.7116625,760800,103.58741760253906
1751665223.349807,762961,104.45185852050781
1751665270.2492414,765293,106.30947875976562
1751665330.332077,768183,105.56517028808594
1751665372.8368878,770283,105.7231216430664
1751665421.2319417,772693,105.93852233886719
1751665467.8933144,774849,108.13026428222656
1751665523.4703054,777643,105.76736450195312
1751665579.8824048,780329,108.89173889160156
1751665622.3625708,782416,109.01472473144531
1751665663.6853728,784434,109.1463851928711
1751665714.4099967,786784,110.89088439941406
1751665765.7232175,789354,109.33247375488281
1751665824.694791,792176,109.21696472167969
1751665882.3971734,795078,104.8211441040039
1751665937.004074,797661,107.51210021972656
1751665987.4015808,800142,107.28119659423828
1751666040.232621,802618,106.89161682128906
1751666087.1737535,804952,107.2085189819336
1751666144.5401711,807676,106.17693328857422
1751666198.4518516,810380,105.72591400146484
1751666246.4360843,812655,105.69685363769531
1751666305.1236458,815611,107.03253173828125
1751666360.4334693,818094,109.15990447998047
1751666401.6959143,820162,109.6463623046875
1751666453.7349615,822597,111.25492858886719
1751666496.3257852,824687,111.3502426147461
1751666535.494335,826592,111.77558898925781
1751666583.8945184,828822,114.45763397216797
1751666631.1296794,831146,114.08182525634766
1751666673.5447624,833233,114.3529281616211
1751666729.359389,835887,113.72113800048828
1751666773.3920975,838056,116.05419921875
1751666816.805621,840192,117.81095886230469
1751666867.830821,842556,117.58414459228516
1751666923.7455657,845322,115.33197784423828
1751666980.122552,847915,114.91809844970703
1751667030.1417015,850400,116.63810729980469
1751667087.0256586,853100,109.2853012084961
1751667127.6482677,855089,113.8984375
1751667183.9074442,857754,113.74626922607422
1751667223.1922703,859664,114.26631927490234
1751667263.47456,861633,114.84425354003906
1751667307.1075866,863781,114.95470428466797
1751667359.7568593,866250,116.2676010131836
1751667416.620084,869090,114.81550598144531
1751667466.9525228,871443,114.73030090332031
1751667510.6751788,873589,116.69745635986328
1751667556.3640625,875847,116.89151000976562
1751667607.0961163,878220,116.56327056884766
1751667659.5208478,880849,113.98561096191406
1751667718.296647,883652,113.18169403076172
1751667764.3086877,885936,112.76013946533203
1751667821.6509655,888665,110.88086700439453
1751667872.1548066,891188,110.81485748291016
1751667920.6059213,893444,110.74056243896484
1751667968.3345785,895813,111.02435302734375
1751668014.1145163,898075,110.97559356689453
1751668063.006759,900347,110.80609130859375
1751668110.964812,902699,110.75269317626953
1751668152.976069,904770,112.9099349975586
1751668209.9162507,907476,112.89749145507812
1751668252.1528332,909554,113.31043243408203
1751668303.498572,912116,121.07574462890625
1751668353.3490582,914372,120.86940002441406
1751668397.7775953,916532,121.53752136230469
1751668458.0787272,919406,120.46163177490234
1751668503.555324,921659,120.14850616455078
1751668555.5961869,924109,119.87002563476562
1751668601.9660535,926410,120.09059143066406
1751668648.049129,928692,121.80162811279297
1751668710.8912177,931699,119.52332305908203
1751668759.9517577,934132,119.19015502929688
1751668806.285708,936280,119.39407348632812
1751668852.938224,938597,119.37877655029297
1751668890.3589957,940420,122.53655242919922
1751668941.3846595,942813,123.07200622558594
1751668992.100242,945349,122.9271469116211
1751669035.5741663,947489,124.94625854492188
1751669082.460572,949655,125.35521697998047
1751669125.8259952,951789,125.34056091308594
1751669173.8296127,954169,124.24475860595703
1751669214.672325,956167,124.48818969726562
1751669267.7716792,958639,124.33312225341797
1751669306.717532,960530,124.75733947753906
1751669354.0165486,962840,124.52413940429688
1751669404.3792448,965194,124.88423156738281
1751669447.7397108,967334,124.91386413574219
1751669510.4628122,970322,123.13294982910156
1751669557.8565238,972680,123.01618957519531
1751669609.9438047,975134,122.64270782470703
1751669653.0100994,977268,123.47441864013672
1751669698.4046671,979492,123.60078430175781
1751669745.8095527,981846,123.73479461669922
1751669793.76121,984062,123.85051727294922
1751669838.3799753,986268,124.09349822998047
1751669880.844075,988366,126.58838653564453
1751669928.3170524,990564,126.89384460449219
1751669968.6126943,992539,127.04173278808594
1751670010.8380754,994615,127.30690002441406
1751670054.506597,996767,127.07683563232422
1751670106.5762177,999177,127.01241302490234
1751670148.6925085,1001271,127.32222747802734
1751670200.2771432,1003843,122.94799041748047
1751670247.5169988,1006004,122.97826385498047
1751670286.2691717,1007898,123.29959106445312
1751670333.4696755,1010240,124.37086486816406
1751670384.044255,1012589,124.0589828491211
1751670428.7876575,1014790,124.36602783203125
1751670475.3750176,1017091,124.00746154785156
1751670514.8767073,1018986,124.39520263671875
1751670564.0065222,1021206,124.60386657714844
1751670611.5780723,1023574,124.42283630371094
1751670656.8317227,1025821,126.6147689819336
1751670708.9303613,1028245,123.91146850585938
1751670751.8854325,1030359,124.28218841552734
1751670792.2944913,1032333,124.48834228515625
1751670834.6451714,1034414,124.55915832519531
1751670881.6560519,1036565,124.72720336914062
1751670929.2628615,1038946,124.62123107910156
1751670970.506749,1040982,124.696533203125
1751671019.714612,1043425,124.36927032470703
1751671070.0962524,1045772,124.26060485839844
1751671117.3901308,1048119,123.9238510131836
1751671160.1929624,1050207,123.92546844482422
1751671202.9122155,1052128,124.09777069091797
1751671252.4104097,1054614,123.94803619384766
1751671300.56175,1057018,123.69586944580078
1751671351.29188,1059371,127.96092224121094
1751671401.0765808,1061870,125.37654113769531
1751671456.264562,1064460,121.90404510498047
1751671491.7170484,1066174,122.65612030029297
1751671541.1341276,1068643,122.36968231201172
1751671583.3420813,1070725,122.4774398803711
1751671636.254962,1073198,122.26705932617188
1751671684.3133488,1075598,121.84595489501953
1751671722.9292479,1077483,122.10770416259766
1751671781.713214,1080270,121.47298431396484
1751671820.8452387,1082184,121.76213836669922
1751671858.8899875,1084042,124.90682220458984
1751671901.3689196,1086130,124.87451171875
1751671945.770402,1088303,124.64566040039062
1751671984.6468124,1090123,124.90312194824219
1751672022.9857895,1091960,125.15119934082031
1751672072.0496483,1094225,125.20457458496094
1751672118.7928574,1096536,124.56470489501953
1751672189.7647302,1100002,117.50704956054688
1751672232.7760384,1102128,117.5949935913086
