Wall time,Step,Value
1751766307.538115,744000,-303.96441650390625
1751766370.110893,748000,-304.06182861328125
1751766432.5875823,752000,-301.2538757324219
1751766495.0684655,756000,-299.8341979980469
1751766557.7825751,760000,-298.1427001953125
1751766621.4515848,764000,-298.0197448730469
1751766684.072824,768000,-298.18896484375
1751766746.762779,772000,-291.0203552246094
1751766809.7206073,776000,-293.0012512207031
1751766872.114517,780000,-290.0560607910156
1751766935.175789,784000,-288.453125
1751766998.3030221,788000,-285.7582092285156
1751767061.4169009,792000,-283.2599182128906
1751767124.399295,796000,-288.344970703125
1751767187.0956793,800000,-281.5030517578125
1751767250.2128687,804000,-281.100341796875
1751767312.8298664,808000,-280.0215148925781
1751767375.7964444,812000,-276.322998046875
1751767438.6188312,816000,-274.13140869140625
1751767501.757031,820000,-274.5923767089844
1751767564.4247942,824000,-272.3606872558594
1751767627.3531044,828000,-270.6522521972656
1751767689.3361447,832000,-269.4442138671875
1751767751.5588393,836000,-265.9235534667969
1751767814.1294858,840000,-265.2774353027344
1751767876.7951372,844000,-265.4084167480469
1751767939.6975865,848000,-267.7319641113281
1751768002.413411,852000,-267.75286865234375
1751768065.1777606,856000,-266.3629150390625
1751768127.690484,860000,-266.9790954589844
1751768190.6835163,864000,-266.6194763183594
1751768253.96247,868000,-265.1390380859375
1751768316.8613954,872000,-260.8140869140625
1751768379.5514815,876000,-258.20623779296875
1751768442.4102733,880000,-257.34686279296875
1751768505.3292868,884000,-253.1925811767578
1751768567.4062464,888000,-252.34445190429688
1751768629.8906329,892000,-250.81007385253906
1751768692.858458,896000,-243.02764892578125
1751768755.4403446,900000,-245.17037963867188
1751768818.101226,904000,-246.3957061767578
1751768880.9045274,908000,-244.74917602539062
1751768944.0959654,912000,-242.4391326904297
1751769007.056258,916000,-239.77383422851562
1751769070.2165768,920000,-236.3507537841797
1751769133.6278398,924000,-235.6107177734375
1751769197.0131586,928000,-236.86520385742188
1751769260.1240368,932000,-236.2165985107422
1751769323.537724,936000,-235.26950073242188
1751769386.582297,940000,-235.50765991210938
1751769449.6343112,944000,-236.0043182373047
1751769512.3606837,948000,-232.59051513671875
1751769574.9277015,952000,-231.63088989257812
1751769637.3501253,956000,-232.79849243164062
1751769700.328028,960000,-237.58128356933594
1751769763.5790744,964000,-236.4975128173828
1751769826.4855795,968000,-236.5849609375
1751769889.312385,972000,-236.26162719726562
1751769952.5344136,976000,-238.86419677734375
1751770015.5270429,980000,-237.12034606933594
1751770078.5037317,984000,-237.35684204101562
1751770140.8281887,988000,-236.8102264404297
1751770203.3431685,992000,-237.90524291992188
1751770267.0980742,996000,-239.4775848388672
1751770329.9496622,1000000,-235.0074462890625
1751770392.2741401,1004000,-232.0589599609375
1751770454.9808183,1008000,-235.77027893066406
1751770517.9120603,1012000,-233.5509490966797
1751770581.3465014,1016000,-232.21380615234375
1751770644.11742,1020000,-230.28842163085938
1751770706.7206001,1024000,-229.8756561279297
1751770769.2720523,1028000,-228.3673095703125
1751770831.73379,1032000,-228.43045043945312
1751770894.8666322,1036000,-228.6719207763672
1751770958.090025,1040000,-228.30661010742188
1751771021.2200494,1044000,-227.2395782470703
1751771083.8605003,1048000,-228.7982940673828
1751771146.218822,1052000,-230.8875732421875
1751771209.2879817,1056000,-231.02911376953125
1751771273.1578274,1060000,-225.21310424804688
1751771335.560523,1064000,-231.6111297607422
1751771397.704284,1068000,-231.6626434326172
1751771460.2948418,1072000,-233.296630859375
1751771522.912809,1076000,-229.63922119140625
1751771585.6393352,1080000,-228.99905395507812
1751771648.6673543,1084000,-228.13084411621094
1751771711.5392025,1088000,-229.02528381347656
1751771774.5248606,1092000,-228.51268005371094
1751771836.7897913,1096000,-225.75425720214844
1751771899.4164267,1100000,-225.07095336914062
1751771962.0258193,1104000,-224.1728973388672
1751772024.9002304,1108000,-220.484619140625
1751772087.7298357,1112000,-220.9114990234375
1751772150.52395,1116000,-222.9515838623047
1751772213.1042562,1120000,-227.22438049316406
1751772276.017666,1124000,-227.8625946044922
1751772338.69778,1128000,-228.29931640625
1751772401.4184055,1132000,-228.06451416015625
1751772464.3895712,1136000,-228.35391235351562
1751772526.6049342,1140000,-227.4287109375
1751772589.4257314,1144000,-226.72169494628906
1751772652.6625996,1148000,-224.26229858398438
1751772715.8149266,1152000,-223.67909240722656
1751772780.6670146,1156000,-223.14852905273438
1751772843.576767,1160000,-221.8994140625
1751772906.1154482,1164000,-214.2025604248047
1751772969.2438526,1168000,-213.55038452148438
1751773032.2924426,1172000,-210.57464599609375
1751773094.6709802,1176000,-212.23153686523438
1751773157.1694481,1180000,-211.70411682128906
1751773219.853756,1184000,-210.8029327392578
1751773281.8522632,1188000,-209.63717651367188
1751773344.848074,1192000,-207.97239685058594
1751773407.6618817,1196000,-207.61312866210938
1751773470.3519778,1200000,-207.3611602783203
1751773532.8426478,1204000,-207.8115997314453
1751773595.600818,1208000,-206.78009033203125
1751773658.3845687,1212000,-206.38626098632812
1751773720.844828,1216000,-202.34765625
1751773783.3140364,1220000,-197.69631958007812
1751773846.3893354,1224000,-195.9528350830078
1751773909.1407444,1228000,-196.63644409179688
1751773971.8742182,1232000,-196.06893920898438
1751774034.6170611,1236000,-195.68678283691406
1751774097.1567852,1240000,-194.653076171875
1751774160.5364194,1244000,-194.69186401367188
1751774223.6481483,1248000,-194.37869262695312
1751774287.2249799,1252000,-193.6612548828125
1751774350.2563434,1256000,-192.0076904296875
1751774412.9906247,1260000,-190.6866455078125
1751774475.7924252,1264000,-190.7288055419922
1751774538.7748132,1268000,-191.50506591796875
1751774601.557558,1272000,-191.10511779785156
1751774664.1544306,1276000,-188.45896911621094
1751774727.3770478,1280000,-189.57237243652344
1751774789.8983738,1284000,-189.81854248046875
1751774853.2804015,1288000,-191.89427185058594
1751774916.177027,1292000,-191.4750518798828
1751774978.5688987,1296000,-192.55213928222656
1751775041.7014742,1300000,-193.65672302246094
1751775104.387299,1304000,-195.14996337890625
1751775167.8944542,1308000,-195.05287170410156
1751775231.0700085,1312000,-195.86148071289062
1751775294.03462,1316000,-197.30459594726562
1751775356.7175515,1320000,-198.1407012939453
1751775419.3072662,1324000,-200.54644775390625
1751775491.3346105,1328000,-201.1845703125
1751775553.5365615,1332000,-201.38986206054688
1751775616.322586,1336000,-201.136474609375
1751775679.3709016,1340000,-202.18067932128906
1751775742.5569553,1344000,-203.786376953125
1751775805.7544131,1348000,-206.1063690185547
1751775868.59721,1352000,-204.94265747070312
1751775933.5914128,1356000,-205.64401245117188
1751775996.4780333,1360000,-208.8135986328125
1751776059.5458722,1364000,-209.5399932861328
1751776122.5798829,1368000,-210.6135711669922
1751776185.4077485,1372000,-213.27450561523438
1751776247.3610406,1376000,-213.1756134033203
1751776311.0068681,1380000,-214.75521850585938
1751776374.858573,1384000,-217.3238983154297
1751776437.9731538,1388000,-218.1126708984375
1751776500.6558886,1392000,-218.32765197753906
1751776563.085171,1396000,-219.49742126464844
1751776626.484945,1400000,-219.32565307617188
1751776688.9972224,1404000,-218.14019775390625
1751776752.0114732,1408000,-224.0876922607422
1751776814.6780841,1412000,-221.40338134765625
1751776877.4362345,1416000,-219.8916473388672
1751776939.3435733,1420000,-218.35372924804688
1751777002.1179793,1424000,-217.5124969482422
1751777064.5961695,1428000,-216.36752319335938
1751777127.6191647,1432000,-216.49827575683594
1751777190.9858398,1436000,-216.91748046875
1751777253.699501,1440000,-216.56063842773438
1751777316.5000267,1444000,-215.4792938232422
1751777379.40395,1448000,-214.07012939453125
1751777442.4168212,1452000,-216.3907470703125
1751777505.6229568,1456000,-216.88523864746094
1751777568.9589205,1460000,-212.67835998535156
1751777630.9528632,1464000,-213.75570678710938
1751777693.5867457,1468000,-211.10804748535156
1751777757.1397648,1472000,-211.93307495117188
1751777820.6216106,1476000,-211.77398681640625
1751777884.3443964,1480000,-210.69406127929688
1751777947.8415325,1484000,-207.7866973876953
1751778011.2849157,1488000,-205.08212280273438
1751778074.607038,1492000,-211.89439392089844
1751778137.555416,1496000,-208.04931640625
1751778200.6205804,1500000,-206.8550567626953
